orderId,customerId,customerName,orderDate,totalAmount,status,eventId
O-01656,C-01714,Pham Van Khanh,2026-07-01,4315000,SUCCESS,EV-006
O-01657,C-01005,Dang Van Thanh,2026-06-26,2057000,SUCCESS,EV-006
O-01658,C-00038,Hoang Van Linh,2026-06-26,2240000,SUCCESS,EV-003
O-01659,C-01304,Bui Van Nam,2026-07-17,2908000,SUCCESS,EV-001
O-01660,C-01234,Hoang Van Dung,2026-07-16,4762000,SUCCESS,EV-006
O-01661,C-00835,Hoang Van Khanh,2026-07-05,4745000,SUCCESS,EV-006
O-01662,C-00269,Hoang Van Minh,2026-07-01,1482000,SUCCESS,EV-008
O-01663,C-00670,Le Van Nam,2026-07-01,821000,SUCCESS,EV-007
O-01664,C-01301,Hoang Van Hieu,2026-07-01,3278000,SUCCESS,EV-009
O-01665,C-00517,Nguyen Van Cuong,2026-06-23,207000,SUCCESS,EV-010
O-01666,C-00082,Vu Van Binh,2026-07-01,649000,SUCCESS,EV-003
O-01667,C-01801,Le Van Hieu,2026-06-29,1205000,FAILED,EV-009
O-01668,C-01857,Pham Van Cuong,2026-07-02,3322000,SUCCESS,EV-009
O-01669,C-00891,Bui Van Son,2026-07-10,4504000,SUCCESS,EV-001
O-01670,C-00017,Vu Van Anh,2026-07-10,2485000,SUCCESS,EV-007
O-01671,C-00567,Nguyen Van Son,2026-07-18,656000,SUCCESS,EV-003
O-01672,C-01786,Le Van Son,2026-07-13,3713000,SUCCESS,EV-003
O-01673,C-00301,Hoang Van Khanh,2026-07-17,1836000,SUCCESS,EV-004
O-01674,C-01841,Nguyen Van Trung,2026-07-01,556000,SUCCESS,EV-006
O-01675,C-01140,Tran Van Hieu,2026-06-22,1204000,SUCCESS,EV-008
O-01676,C-00477,Nguyen Van Son,2026-07-07,2717000,SUCCESS,EV-007
O-01677,C-01901,Nguyen Van Trung,2026-06-30,2498000,SUCCESS,EV-009
O-01678,C-00702,Le Van Linh,2026-06-26,276000,FAILED,EV-009
O-01679,C-01687,Bui Van Hung,2026-07-04,1541000,SUCCESS,EV-003
O-01680,C-00068,Bui Van Khanh,2026-06-29,2995000,SUCCESS,EV-007
O-01681,C-01517,Nguyen Van Minh,2026-07-01,962000,SUCCESS,EV-005
O-01682,C-00050,Bui Van Quang,2026-07-15,494000,SUCCESS,EV-001
O-01683,C-01582,Pham Van Hung,2026-06-22,1426000,SUCCESS,EV-003
O-01684,C-01225,Hoang Van Phuc,2026-07-17,4640000,SUCCESS,EV-009
O-01685,C-01029,Dang Van Hieu,2026-07-07,2220000,SUCCESS,EV-004
O-01686,C-01481,Hoang Van Linh,2026-06-23,4644000,FAILED,EV-009
O-01687,C-01720,Vo Van Linh,2026-06-23,921000,SUCCESS,EV-004
O-01688,C-01220,Bui Van Hung,2026-06-19,4992000,SUCCESS,EV-004
O-01689,C-00045,Phan Van Quang,2026-06-30,1658000,SUCCESS,EV-003
O-01690,C-00407,Pham Van Linh,2026-06-28,1794000,SUCCESS,EV-009
O-01691,C-00617,Phan Van Nam,2026-06-27,579000,SUCCESS,EV-006
O-01692,C-01349,Vu Van Linh,2026-07-05,2635000,SUCCESS,EV-005
O-01693,C-00962,Vu Van Thanh,2026-07-01,1001000,SUCCESS,EV-007
O-01694,C-01422,Phan Van Binh,2026-07-11,1062000,SUCCESS,EV-009
O-01695,C-01294,Le Van Son,2026-06-28,4358000,SUCCESS,EV-008
O-01696,C-00507,Pham Van Linh,2026-07-10,3232000,SUCCESS,EV-010
O-01697,C-00707,Bui Van Anh,2026-06-29,3048000,SUCCESS,EV-009
O-01698,C-01022,Pham Van Anh,2026-07-17,1277000,SUCCESS,EV-003
O-01699,C-01715,Bui Van Nam,2026-06-22,2420000,SUCCESS,EV-006
O-01700,C-00677,Pham Van Son,2026-07-15,1648000,SUCCESS,EV-005
O-01701,C-01599,Vu Van Phuc,2026-07-04,1637000,SUCCESS,EV-010
O-01702,C-00377,Vo Van Dung,2026-06-24,3869000,SUCCESS,EV-005
O-01703,C-00291,Nguyen Van Trung,2026-07-12,1858000,SUCCESS,EV-006
O-01704,C-00189,Phan Van Son,2026-07-16,4648000,FAILED,EV-001
O-01705,C-01201,Vu Van Quang,2026-06-25,3589000,SUCCESS,EV-004
O-01706,C-00592,Nguyen Van Thanh,2026-06-22,3851000,SUCCESS,EV-009
O-01707,C-01973,Pham Van Binh,2026-07-11,4264000,SUCCESS,EV-006
O-01708,C-01685,Hoang Van Thanh,2026-06-25,644000,SUCCESS,EV-009
O-01709,C-00796,Pham Van Son,2026-07-01,4422000,SUCCESS,EV-005
O-01710,C-01851,Vo Van Khanh,2026-07-17,3269000,SUCCESS,EV-010
O-01711,C-00462,Nguyen Van Dung,2026-06-24,4744000,SUCCESS,EV-005
O-01712,C-00167,Bui Van Thanh,2026-06-28,3880000,FAILED,EV-010
O-01713,C-01612,Phan Van Cuong,2026-06-20,568000,SUCCESS,EV-008
O-01714,C-01589,Tran Van Trung,2026-06-22,1284000,SUCCESS,EV-010
O-01715,C-01098,Vu Van Son,2026-07-14,1357000,SUCCESS,EV-004
O-01716,C-01308,Vu Van Minh,2026-06-29,4088000,SUCCESS,EV-002
O-01717,C-00140,Le Van Minh,2026-06-21,3861000,SUCCESS,EV-007
O-01718,C-00635,Hoang Van Minh,2026-06-26,3942000,SUCCESS,EV-001
O-01719,C-01658,Phan Van Nam,2026-07-13,2857000,SUCCESS,EV-003
O-01720,C-00219,Dang Van Quang,2026-07-14,2903000,SUCCESS,EV-004
O-01721,C-00187,Tran Van Nam,2026-06-29,2117000,SUCCESS,EV-008
O-01722,C-00652,Vu Van Dung,2026-06-27,3134000,SUCCESS,EV-010
O-01723,C-00066,Bui Van Phuc,2026-07-17,4907000,SUCCESS,EV-008
O-01724,C-01982,Phan Van Linh,2026-06-25,4496000,SUCCESS,EV-003
O-01725,C-00533,Pham Van Hung,2026-07-13,1955000,FAILED,EV-005
O-01726,C-01847,Nguyen Van Linh,2026-07-05,2825000,SUCCESS,EV-005
O-01727,C-00781,Phan Van Hieu,2026-06-20,415000,SUCCESS,EV-002
O-01728,C-00139,Tran Van Linh,2026-07-10,4135000,FAILED,EV-006
O-01729,C-00629,Phan Van Khanh,2026-07-08,3035000,SUCCESS,EV-005
O-01730,C-01598,Hoang Van Son,2026-07-16,3017000,SUCCESS,EV-004
O-01731,C-00452,Phan Van Anh,2026-06-28,3916000,FAILED,EV-004
O-01732,C-00026,Bui Van Phuc,2026-07-12,4245000,FAILED,EV-004
O-01733,C-01293,Bui Van Linh,2026-07-12,4591000,FAILED,EV-005
O-01734,C-01307,Hoang Van Cuong,2026-07-11,3589000,SUCCESS,EV-001
O-01735,C-01486,Bui Van Thanh,2026-07-13,1793000,SUCCESS,EV-010
O-01736,C-01631,Hoang Van Dung,2026-07-12,3122000,SUCCESS,EV-002
O-01737,C-00408,Nguyen Van Binh,2026-07-16,694000,FAILED,EV-009
O-01738,C-01954,Dang Van Trung,2026-06-23,3683000,SUCCESS,EV-003
O-01739,C-00576,Pham Van Hung,2026-06-25,1221000,SUCCESS,EV-003
O-01740,C-00976,Bui Van Hung,2026-07-18,4195000,SUCCESS,EV-002
O-01741,C-00574,Tran Van Cuong,2026-06-25,935000,SUCCESS,EV-007
O-01742,C-00398,Nguyen Van Linh,2026-06-29,3143000,SUCCESS,EV-003
O-01743,C-01658,Phan Van Nam,2026-06-25,2041000,SUCCESS,EV-003
O-01744,C-01064,Phan Van Linh,2026-07-14,3331000,SUCCESS,EV-010
O-01745,C-01749,Tran Van Khanh,2026-07-16,4691000,FAILED,EV-001
O-01746,C-00311,Pham Van Minh,2026-06-29,3502000,SUCCESS,EV-008
O-01747,C-01615,Vu Van Hieu,2026-07-03,1521000,SUCCESS,EV-007
O-01748,C-01962,Hoang Van Phuc,2026-07-05,3385000,SUCCESS,EV-002
O-01749,C-01031,Hoang Van Binh,2026-07-07,1372000,SUCCESS,EV-006
O-01750,C-00261,Le Van Dung,2026-07-15,1246000,SUCCESS,EV-001
O-01751,C-01376,Dang Van Trung,2026-07-04,4030000,FAILED,EV-006
O-01752,C-01542,Tran Van Son,2026-06-23,4920000,SUCCESS,EV-010
O-01753,C-00343,Phan Van Trung,2026-07-06,993000,SUCCESS,EV-005
O-01754,C-01922,Hoang Van Cuong,2026-06-23,344000,SUCCESS,EV-008
O-01755,C-01028,Pham Van Khanh,2026-07-17,715000,SUCCESS,EV-005
O-01756,C-00636,Bui Van Hieu,2026-06-20,1233000,SUCCESS,EV-007
O-01757,C-00158,Vu Van Binh,2026-06-22,179000,FAILED,EV-008
O-01758,C-01673,Nguyen Van Binh,2026-06-23,3693000,SUCCESS,EV-004
O-01759,C-01554,Le Van Hieu,2026-06-30,4115000,SUCCESS,EV-001
O-01760,C-00077,Le Van Binh,2026-06-27,3598000,SUCCESS,EV-005
O-01761,C-01675,Vu Van Son,2026-07-15,1254000,SUCCESS,EV-002
O-01762,C-00011,Tran Van Son,2026-07-14,773000,SUCCESS,EV-006
O-01763,C-01011,Vo Van Nam,2026-07-11,1725000,SUCCESS,EV-004
O-01764,C-00836,Vo Van Khanh,2026-06-23,806000,SUCCESS,EV-008
O-01765,C-00332,Hoang Van Binh,2026-07-06,2853000,SUCCESS,EV-005
O-01766,C-00470,Vo Van Linh,2026-07-16,794000,SUCCESS,EV-002
O-01767,C-01184,Hoang Van Son,2026-07-16,1224000,SUCCESS,EV-010
O-01768,C-01434,Tran Van Trung,2026-07-09,2809000,SUCCESS,EV-002
O-01769,C-01237,Hoang Van Nam,2026-06-29,1476000,SUCCESS,EV-004
O-01770,C-01578,Dang Van Son,2026-07-07,1256000,SUCCESS,EV-003
O-01771,C-00705,Hoang Van Minh,2026-07-05,4905000,SUCCESS,EV-010
O-01772,C-01439,Hoang Van Thanh,2026-07-04,1186000,SUCCESS,EV-010
O-01773,C-00874,Bui Van Quang,2026-07-06,3348000,SUCCESS,EV-003
O-01774,C-01238,Phan Van Cuong,2026-06-29,3289000,SUCCESS,EV-010
O-01775,C-00337,Bui Van Dung,2026-07-05,3416000,SUCCESS,EV-010
O-01776,C-01329,Bui Van Trung,2026-06-25,1548000,SUCCESS,EV-004
O-01777,C-00304,Tran Van Thanh,2026-06-25,3125000,SUCCESS,EV-009
O-01778,C-01532,Pham Van Dung,2026-06-22,2814000,SUCCESS,EV-010
O-01779,C-00214,Bui Van Trung,2026-07-16,4989000,SUCCESS,EV-008
O-01780,C-01562,Pham Van Binh,2026-07-13,4531000,SUCCESS,EV-005
O-01781,C-00741,Vo Van Binh,2026-06-30,2900000,SUCCESS,EV-006
O-01782,C-01138,Vu Van Khanh,2026-07-13,2515000,SUCCESS,EV-002
O-01783,C-00287,Vu Van Khanh,2026-07-10,4961000,SUCCESS,EV-002
O-01784,C-00883,Tran Van Cuong,2026-06-20,742000,SUCCESS,EV-004
O-01785,C-00985,Vo Van Hieu,2026-07-01,4371000,SUCCESS,EV-006
O-01786,C-01476,Dang Van Quang,2026-07-13,195000,SUCCESS,EV-007
O-01787,C-01751,Hoang Van Binh,2026-06-26,4999000,SUCCESS,EV-003
O-01788,C-01950,Pham Van Son,2026-06-27,2335000,SUCCESS,EV-002
O-01789,C-00132,Vu Van Binh,2026-06-20,3928000,SUCCESS,EV-002
O-01790,C-00937,Bui Van Dung,2026-07-09,1187000,SUCCESS,EV-003
O-01791,C-01410,Bui Van Phuc,2026-07-09,4333000,SUCCESS,EV-008
O-01792,C-00019,Hoang Van Anh,2026-07-09,137000,SUCCESS,EV-007
O-01793,C-01182,Hoang Van Hieu,2026-06-24,780000,SUCCESS,EV-005
O-01794,C-00866,Le Van Hieu,2026-07-07,3651000,SUCCESS,EV-008
O-01795,C-00908,Vo Van Thanh,2026-07-08,2037000,SUCCESS,EV-008
O-01796,C-00538,Pham Van Quang,2026-07-02,3949000,SUCCESS,EV-002
O-01797,C-00503,Pham Van Thanh,2026-07-13,4610000,SUCCESS,EV-010
O-01798,C-00468,Nguyen Van Cuong,2026-06-20,3723000,SUCCESS,EV-001
O-01799,C-00367,Phan Van Cuong,2026-06-30,1294000,SUCCESS,EV-008
O-01800,C-00823,Vu Van Khanh,2026-06-22,4847000,SUCCESS,EV-005
O-01801,C-00684,Pham Van Trung,2026-07-08,1469000,SUCCESS,EV-001
O-01802,C-01129,Tran Van Trung,2026-07-05,670000,FAILED,EV-009
O-01803,C-01868,Pham Van Hung,2026-06-28,1355000,SUCCESS,EV-001
O-01804,C-00205,Hoang Van Thanh,2026-06-25,1145000,SUCCESS,EV-003
O-01805,C-00326,Nguyen Van Hieu,2026-07-18,2450000,SUCCESS,EV-003
O-01806,C-01829,Tran Van Hieu,2026-06-27,2354000,SUCCESS,EV-009
O-01807,C-01419,Le Van Minh,2026-07-04,2519000,SUCCESS,EV-006
O-01808,C-00254,Vo Van Cuong,2026-07-07,4696000,SUCCESS,EV-001
O-01809,C-00058,Bui Van Anh,2026-07-02,744000,SUCCESS,EV-003
O-01810,C-00601,Vu Van Anh,2026-07-07,4007000,SUCCESS,EV-006
O-01811,C-01747,Tran Van Thanh,2026-06-21,3294000,SUCCESS,EV-002
O-01812,C-00857,Nguyen Van Thanh,2026-06-25,3990000,SUCCESS,EV-010
O-01813,C-00898,Nguyen Van Thanh,2026-07-01,789000,SUCCESS,EV-007
O-01814,C-01470,Tran Van Minh,2026-07-18,2123000,SUCCESS,EV-008
O-01815,C-01604,Phan Van Hieu,2026-06-25,1179000,SUCCESS,EV-010
O-01816,C-00455,Dang Van Hieu,2026-07-18,3432000,SUCCESS,EV-005
O-01817,C-01394,Bui Van Phuc,2026-07-04,3516000,SUCCESS,EV-005
O-01818,C-01941,Le Van Son,2026-07-09,3747000,SUCCESS,EV-001
O-01819,C-01985,Phan Van Anh,2026-07-11,4557000,SUCCESS,EV-009
O-01820,C-01731,Bui Van Thanh,2026-07-04,4545000,FAILED,EV-001
O-01821,C-01137,Hoang Van Hieu,2026-06-26,479000,SUCCESS,EV-007
O-01822,C-01623,Hoang Van Minh,2026-07-07,4434000,SUCCESS,EV-004
O-01823,C-01958,Bui Van Trung,2026-07-13,2923000,SUCCESS,EV-005
O-01824,C-01079,Phan Van Binh,2026-06-28,251000,SUCCESS,EV-001
O-01825,C-01582,Pham Van Hung,2026-07-06,1343000,SUCCESS,EV-010
O-01826,C-00696,Dang Van Khanh,2026-06-30,3103000,SUCCESS,EV-010
O-01827,C-01712,Tran Van Phuc,2026-07-15,2314000,SUCCESS,EV-007
O-01828,C-00859,Dang Van Khanh,2026-07-07,1155000,SUCCESS,EV-002
O-01829,C-00022,Vu Van Hung,2026-07-14,380000,FAILED,EV-005
O-01830,C-00140,Le Van Minh,2026-07-15,3498000,SUCCESS,EV-008
O-01831,C-00009,Nguyen Van Hieu,2026-07-13,1083000,SUCCESS,EV-008
O-01832,C-01770,Phan Van Hieu,2026-07-12,2051000,SUCCESS,EV-001
O-01833,C-00089,Dang Van Dung,2026-07-08,1964000,SUCCESS,EV-007
O-01834,C-01847,Nguyen Van Linh,2026-06-24,2241000,SUCCESS,EV-001
O-01835,C-00849,Le Van Cuong,2026-07-04,4204000,SUCCESS,EV-002
O-01836,C-00095,Dang Van Hung,2026-06-23,4471000,SUCCESS,EV-005
O-01837,C-01588,Dang Van Cuong,2026-07-17,4448000,SUCCESS,EV-008
O-01838,C-00503,Pham Van Thanh,2026-07-12,2296000,SUCCESS,EV-003
O-01839,C-00855,Phan Van Hieu,2026-07-13,2547000,SUCCESS,EV-009
O-01840,C-01368,Dang Van Binh,2026-07-16,1134000,SUCCESS,EV-003
O-01841,C-00855,Phan Van Hieu,2026-07-17,2613000,SUCCESS,EV-002
O-01842,C-01765,Vo Van Trung,2026-07-09,4763000,SUCCESS,EV-002
O-01843,C-01381,Phan Van Son,2026-06-20,1993000,SUCCESS,EV-002
O-01844,C-01975,Hoang Van Hung,2026-07-01,4504000,SUCCESS,EV-001
O-01845,C-00476,Vo Van Dung,2026-06-29,1075000,SUCCESS,EV-004
O-01846,C-01949,Dang Van Quang,2026-07-14,4863000,SUCCESS,EV-010
O-01847,C-00086,Hoang Van Phuc,2026-06-24,2892000,SUCCESS,EV-010
O-01848,C-01360,Nguyen Van Minh,2026-07-10,1228000,SUCCESS,EV-009
O-01849,C-00677,Pham Van Son,2026-06-28,3732000,SUCCESS,EV-007
O-01850,C-01766,Phan Van Trung,2026-06-20,1227000,SUCCESS,EV-001
O-01851,C-01351,Tran Van Thanh,2026-07-10,2623000,FAILED,EV-008
O-01852,C-00129,Tran Van Quang,2026-07-13,4477000,SUCCESS,EV-006
O-01853,C-01459,Nguyen Van Khanh,2026-07-11,1875000,SUCCESS,EV-008
O-01854,C-01078,Dang Van Dung,2026-06-25,2695000,SUCCESS,EV-003
O-01855,C-00349,Vo Van Binh,2026-07-09,1471000,SUCCESS,EV-003
O-01856,C-01677,Nguyen Van Trung,2026-07-08,3118000,SUCCESS,EV-004
O-01857,C-01090,Bui Van Son,2026-07-11,3681000,SUCCESS,EV-006
O-01858,C-01996,Vu Van Phuc,2026-06-30,2911000,SUCCESS,EV-005
O-01859,C-01891,Tran Van Trung,2026-06-22,3725000,SUCCESS,EV-005
O-01860,C-00499,Hoang Van Hieu,2026-07-06,3285000,SUCCESS,EV-001
O-01861,C-01611,Pham Van Quang,2026-06-21,4603000,SUCCESS,EV-005
O-01862,C-01334,Le Van Quang,2026-07-18,3278000,FAILED,EV-003
O-01863,C-00152,Le Van Anh,2026-06-28,539000,SUCCESS,EV-005
O-01864,C-00730,Bui Van Nam,2026-06-23,879000,SUCCESS,EV-005
O-01865,C-01759,Hoang Van Hung,2026-07-13,4125000,SUCCESS,EV-003
O-01866,C-01781,Phan Van Quang,2026-07-14,1098000,SUCCESS,EV-008
O-01867,C-01660,Nguyen Van Dung,2026-06-20,3395000,SUCCESS,EV-003
O-01868,C-00509,Le Van Minh,2026-06-22,4356000,SUCCESS,EV-005
O-01869,C-01927,Dang Van Binh,2026-06-24,3529000,SUCCESS,EV-004
O-01870,C-00160,Hoang Van Khanh,2026-06-27,3200000,SUCCESS,EV-008
O-01871,C-01027,Vo Van Cuong,2026-07-03,1056000,SUCCESS,EV-007
O-01872,C-01126,Vu Van Cuong,2026-07-01,3676000,SUCCESS,EV-009
O-01873,C-01167,Dang Van Trung,2026-07-03,2291000,SUCCESS,EV-001
O-01874,C-00804,Vu Van Nam,2026-07-14,2035000,SUCCESS,EV-007
O-01875,C-00603,Bui Van Quang,2026-06-24,1417000,SUCCESS,EV-004
O-01876,C-00958,Bui Van Nam,2026-07-10,3333000,SUCCESS,EV-010
O-01877,C-01357,Nguyen Van Thanh,2026-06-23,3240000,SUCCESS,EV-010
O-01878,C-00151,Vo Van Phuc,2026-06-30,3552000,SUCCESS,EV-005
O-01879,C-00196,Phan Van Anh,2026-07-15,3687000,SUCCESS,EV-004
O-01880,C-00760,Phan Van Anh,2026-07-17,846000,SUCCESS,EV-006
O-01881,C-01417,Le Van Phuc,2026-06-26,679000,SUCCESS,EV-001
O-01882,C-01589,Tran Van Trung,2026-07-06,2740000,SUCCESS,EV-006
O-01883,C-00618,Tran Van Dung,2026-07-14,1399000,SUCCESS,EV-007
O-01884,C-01594,Tran Van Minh,2026-07-08,2113000,SUCCESS,EV-009
O-01885,C-01369,Nguyen Van Quang,2026-07-09,2799000,SUCCESS,EV-003
O-01886,C-01152,Dang Van Phuc,2026-07-15,4503000,SUCCESS,EV-006
O-01887,C-01840,Vo Van Khanh,2026-06-26,4651000,SUCCESS,EV-005
O-01888,C-01774,Hoang Van Khanh,2026-06-20,704000,SUCCESS,EV-009
O-01889,C-01562,Pham Van Binh,2026-06-22,1963000,SUCCESS,EV-008
O-01890,C-00622,Bui Van Khanh,2026-07-16,3034000,SUCCESS,EV-010
O-01891,C-00673,Vu Van Quang,2026-06-19,700000,SUCCESS,EV-008
O-01892,C-01021,Nguyen Van Thanh,2026-06-29,4822000,SUCCESS,EV-008
O-01893,C-01047,Pham Van Son,2026-07-16,3819000,SUCCESS,EV-007
O-01894,C-00176,Bui Van Khanh,2026-07-07,974000,FAILED,EV-004
O-01895,C-00674,Phan Van Son,2026-07-07,1916000,SUCCESS,EV-003
O-01896,C-01838,Pham Van Phuc,2026-07-02,4927000,SUCCESS,EV-001
O-01897,C-00043,Vu Van Dung,2026-07-17,625000,SUCCESS,EV-001
O-01898,C-00722,Vo Van Linh,2026-07-08,4002000,SUCCESS,EV-008
O-01899,C-01818,Tran Van Khanh,2026-07-04,138000,SUCCESS,EV-007
O-01900,C-01525,Dang Van Quang,2026-06-30,3764000,SUCCESS,EV-005
O-01901,C-01189,Bui Van Phuc,2026-06-26,1701000,SUCCESS,EV-001
O-01902,C-01417,Le Van Phuc,2026-06-26,2883000,FAILED,EV-004
O-01903,C-00288,Pham Van Son,2026-06-26,1666000,SUCCESS,EV-001
O-01904,C-01784,Le Van Linh,2026-06-27,2248000,SUCCESS,EV-007
O-01905,C-01187,Bui Van Cuong,2026-06-25,3472000,SUCCESS,EV-007
O-01906,C-01676,Dang Van Nam,2026-06-28,3045000,SUCCESS,EV-007
O-01907,C-01464,Vu Van Thanh,2026-06-26,3868000,SUCCESS,EV-002
O-01908,C-01369,Nguyen Van Quang,2026-07-18,3536000,SUCCESS,EV-002
O-01909,C-01849,Le Van Thanh,2026-06-20,4543000,SUCCESS,EV-008
O-01910,C-01541,Nguyen Van Thanh,2026-07-15,4958000,SUCCESS,EV-006
O-01911,C-00645,Nguyen Van Hung,2026-06-26,949000,SUCCESS,EV-002
O-01912,C-00602,Pham Van Quang,2026-06-20,4221000,FAILED,EV-005
O-01913,C-01718,Phan Van Minh,2026-07-02,2994000,SUCCESS,EV-003
O-01914,C-01517,Nguyen Van Minh,2026-06-24,1653000,SUCCESS,EV-009
O-01915,C-01216,Vo Van Binh,2026-06-21,1552000,SUCCESS,EV-008
O-01916,C-01838,Pham Van Phuc,2026-07-08,2339000,SUCCESS,EV-002
O-01917,C-00790,Tran Van Phuc,2026-06-24,4225000,FAILED,EV-009
O-01918,C-00295,Le Van Thanh,2026-07-18,4998000,SUCCESS,EV-004
O-01919,C-00914,Tran Van Khanh,2026-07-07,2161000,SUCCESS,EV-002
O-01920,C-00702,Le Van Linh,2026-06-28,4982000,SUCCESS,EV-008
O-01921,C-00706,Le Van Cuong,2026-06-20,2942000,SUCCESS,EV-010
O-01922,C-00081,Dang Van Son,2026-06-28,3603000,SUCCESS,EV-001
O-01923,C-00666,Vo Van Binh,2026-07-18,1343000,SUCCESS,EV-003
O-01924,C-00158,Vu Van Binh,2026-07-05,3165000,SUCCESS,EV-003
O-01925,C-01214,Nguyen Van Quang,2026-06-20,2878000,SUCCESS,EV-009
O-01926,C-01805,Pham Van Nam,2026-07-06,2911000,SUCCESS,EV-001
O-01927,C-00436,Bui Van Quang,2026-07-11,3519000,SUCCESS,EV-002
O-01928,C-01019,Pham Van Anh,2026-06-19,4892000,SUCCESS,EV-007
O-01929,C-00337,Bui Van Dung,2026-07-01,2137000,SUCCESS,EV-002
O-01930,C-01068,Dang Van Minh,2026-07-13,1505000,SUCCESS,EV-001
O-01931,C-01066,Tran Van Linh,2026-06-27,4788000,SUCCESS,EV-006
O-01932,C-00803,Vu Van Hung,2026-07-02,4485000,SUCCESS,EV-003
O-01933,C-01104,Nguyen Van Quang,2026-06-22,2744000,FAILED,EV-005
O-01934,C-00389,Le Van Anh,2026-06-28,4778000,SUCCESS,EV-001
O-01935,C-01888,Pham Van Minh,2026-06-20,4648000,SUCCESS,EV-006
O-01936,C-01688,Tran Van Linh,2026-07-05,263000,SUCCESS,EV-002
O-01937,C-01463,Bui Van Nam,2026-06-27,4663000,SUCCESS,EV-004
O-01938,C-00888,Hoang Van Hieu,2026-07-12,197000,SUCCESS,EV-007
O-01939,C-01445,Phan Van Minh,2026-06-27,3892000,SUCCESS,EV-001
O-01940,C-01999,Dang Van Trung,2026-07-08,3297000,SUCCESS,EV-001
O-01941,C-01298,Pham Van Hieu,2026-06-22,816000,FAILED,EV-001
O-01942,C-01123,Hoang Van Hung,2026-06-20,2216000,SUCCESS,EV-005
O-01943,C-00832,Phan Van Hieu,2026-07-10,688000,SUCCESS,EV-008
O-01944,C-00487,Phan Van Binh,2026-07-18,1972000,SUCCESS,EV-003
O-01945,C-00832,Phan Van Hieu,2026-07-18,1134000,SUCCESS,EV-002
O-01946,C-01387,Le Van Binh,2026-07-06,467000,SUCCESS,EV-002
O-01947,C-00856,Bui Van Hieu,2026-07-14,662000,SUCCESS,EV-009
O-01948,C-00236,Tran Van Hung,2026-06-27,2048000,SUCCESS,EV-007
O-01949,C-00912,Nguyen Van Dung,2026-07-17,3237000,SUCCESS,EV-009
O-01950,C-01904,Le Van Linh,2026-07-12,513000,SUCCESS,EV-005
O-01951,C-00107,Bui Van Quang,2026-07-11,416000,SUCCESS,EV-004
O-01952,C-01108,Tran Van Son,2026-07-04,1675000,SUCCESS,EV-007
O-01953,C-01040,Nguyen Van Trung,2026-07-18,1410000,SUCCESS,EV-007
O-01954,C-00163,Nguyen Van Trung,2026-07-10,1559000,SUCCESS,EV-007
O-01955,C-01401,Le Van Trung,2026-06-26,2269000,SUCCESS,EV-001
O-01956,C-01435,Nguyen Van Anh,2026-06-30,3239000,SUCCESS,EV-007
O-01957,C-01737,Nguyen Van Thanh,2026-07-06,1496000,SUCCESS,EV-006
O-01958,C-00879,Pham Van Thanh,2026-06-29,3003000,FAILED,EV-008
O-01959,C-01910,Nguyen Van Nam,2026-07-11,861000,SUCCESS,EV-010
O-01960,C-00601,Vu Van Anh,2026-07-08,4815000,FAILED,EV-004
O-01961,C-01524,Phan Van Quang,2026-07-18,3186000,FAILED,EV-009
O-01962,C-01113,Phan Van Anh,2026-07-16,4439000,FAILED,EV-005
O-01963,C-00870,Tran Van Quang,2026-06-28,1477000,SUCCESS,EV-003
O-01964,C-00894,Bui Van Linh,2026-07-06,2404000,SUCCESS,EV-002
O-01965,C-01199,Hoang Van Thanh,2026-07-08,1736000,FAILED,EV-003
O-01966,C-00475,Dang Van Quang,2026-07-15,4808000,SUCCESS,EV-009
O-01967,C-01840,Vo Van Khanh,2026-07-08,3040000,SUCCESS,EV-002
O-01968,C-01993,Tran Van Hung,2026-06-29,2923000,SUCCESS,EV-009
O-01969,C-01929,Le Van Hung,2026-06-26,3425000,SUCCESS,EV-003
O-01970,C-01980,Vu Van Minh,2026-07-15,1934000,SUCCESS,EV-006
O-01971,C-00510,Hoang Van Nam,2026-06-27,3659000,SUCCESS,EV-001
O-01972,C-01090,Bui Van Son,2026-07-04,3231000,SUCCESS,EV-005
O-01973,C-01901,Nguyen Van Trung,2026-07-05,3904000,SUCCESS,EV-006
O-01974,C-00291,Nguyen Van Trung,2026-06-30,2527000,SUCCESS,EV-001
O-01975,C-01289,Phan Van Cuong,2026-06-19,1297000,SUCCESS,EV-010
O-01976,C-01929,Le Van Hung,2026-06-19,4024000,SUCCESS,EV-009
O-01977,C-00620,Le Van Anh,2026-06-23,717000,FAILED,EV-003
O-01978,C-01597,Nguyen Van Hung,2026-07-17,346000,SUCCESS,EV-010
O-01979,C-00751,Dang Van Cuong,2026-07-12,4626000,SUCCESS,EV-007
O-01980,C-01343,Vo Van Hieu,2026-07-09,4056000,SUCCESS,EV-008
O-01981,C-01704,Phan Van Trung,2026-07-08,1428000,SUCCESS,EV-003
O-01982,C-00139,Tran Van Linh,2026-06-25,2522000,SUCCESS,EV-008
O-01983,C-01388,Bui Van Hung,2026-07-15,1887000,FAILED,EV-001
O-01984,C-00684,Pham Van Trung,2026-07-15,4607000,SUCCESS,EV-007
O-01985,C-00534,Vu Van Dung,2026-07-05,1847000,SUCCESS,EV-001
O-01986,C-00053,Nguyen Van Thanh,2026-07-06,364000,SUCCESS,EV-007
